Statistic Label,Year,Region,UNIT,VALUE,Adjusted Value
Pigs,2022,Dublin and Mid-East,Euro Million,32.56254225,33.569631185567005
Pigs,2022,Midland,Euro Million,114.7350486,118.28355525773195
Sheep,2010,State,Euro Million,165.6,201.45985401459853
Sheep,2010,Northern and Western,Euro Million,79.2,96.35036496350367
Sheep,2010,Border,Euro Million,35.2,42.82238442822385
Sheep,2010,West,Euro Million,44.0,53.52798053527981
Sheep,2010,Southern,Euro Million,51.1,62.16545012165451
Sheep,2010,Mid-West,Euro Million,7.7,9.367396593673966
Sheep,2010,South-East,Euro Million,18.3,22.26277372262774
Sheep,2010,South-West,Euro Million,25.1,30.5352798053528
Sheep,2010,Eastern and Midland,Euro Million,35.3,42.94403892944039
Sheep,2010,Dublin and Mid-East,Euro Million,25.2,30.656934306569344
Sheep,2010,Midland,Euro Million,10.2,12.408759124087592
Sheep,2011,State,Euro Million,189.8,224.61538461538464
Sheep,2011,Northern and Western,Euro Million,91.0,107.6923076923077
Sheep,2011,Border,Euro Million,40.4,47.81065088757396
Sheep,2011,West,Euro Million,50.6,59.88165680473373
Sheep,2011,Southern,Euro Million,57.9,68.5207100591716
Sheep,2011,Mid-West,Euro Million,8.9,10.532544378698226
Sheep,2011,South-East,Euro Million,21.1,24.970414201183434
Sheep,2011,South-West,Euro Million,27.9,33.01775147928994
Sheep,2011,Eastern and Midland,Euro Million,40.9,48.40236686390533
Sheep,2011,Dublin and Mid-East,Euro Million,28.9,34.201183431952664
Sheep,2011,Midland,Euro Million,12.0,14.201183431952664
Sheep,2012,State,Euro Million,204.4,240.18801410105763
Sheep,2012,Northern and Western,Euro Million,98.6,115.86368977673327
Sheep,2012,Border,Euro Million,44.3,52.05640423031728
Sheep,2012,West,Euro Million,54.3,63.80728554641599
Sheep,2012,Southern,Euro Million,61.3,72.03290246768509
Sheep,2012,Mid-West,Euro Million,9.2,10.810810810810812
Sheep,2012,South-East,Euro Million,22.8,26.79200940070506
Sheep,2012,South-West,Euro Million,29.2,34.31257344300823
Sheep,2012,Eastern and Midland,Euro Million,44.6,52.40893066980024
Sheep,2012,Dublin and Mid-East,Euro Million,31.7,37.250293772032904
Sheep,2012,Midland,Euro Million,12.8,15.041128084606349
Sheep,2013,State,Euro Million,203.8,238.6416861826698
Sheep,2013,Northern and Western,Euro Million,98.9,115.80796252927401
Sheep,2013,Border,Euro Million,44.9,52.576112412177984
Sheep,2013,West,Euro Million,54.0,63.231850117096016
Sheep,2013,Southern,Euro Million,60.9,71.31147540983606
Sheep,2013,Mid-West,Euro Million,9.0,10.53864168618267
Sheep,2013,South-East,Euro Million,22.2,25.995316159250585
Sheep,2013,South-West,Euro Million,29.6,34.66042154566745
Sheep,2013,Eastern and Midland,Euro Million,44.1,51.63934426229508
Sheep,2013,Dublin and Mid-East,Euro Million,31.3,36.65105386416862
Sheep,2013,Midland,Euro Million,12.8,14.988290398126464
Sheep,2014,State,Euro Million,231.6,270.24504084014
Sheep,2014,Northern and Western,Euro Million,113.8,132.78879813302217
Sheep,2014,Border,Euro Million,50.7,59.15985997666278
Sheep,2014,West,Euro Million,63.1,73.6289381563594
Sheep,2014,Southern,Euro Million,67.8,79.11318553092183
Sheep,2014,Mid-West,Euro Million,10.0,11.668611435239207
Sheep,2014,South-East,Euro Million,24.3,28.354725787631274
Sheep,2014,South-West,Euro Million,33.5,39.089848308051344
Sheep,2014,Eastern and Midland,Euro Million,50.1,58.459743290548424
Sheep,2014,Dublin and Mid-East,Euro Million,35.4,41.30688448074679
Sheep,2014,Midland,Euro Million,14.6,17.036172695449242
Sheep,2015,State,Euro Million,245.2,286.7836257309941
Sheep,2015,Northern and Western,Euro Million,121.5,142.10526315789474
Sheep,2015,Border,Euro Million,54.4,63.62573099415204
Sheep,2015,West,Euro Million,67.1,78.47953216374268
Sheep,2015,Southern,Euro Million,70.8,82.80701754385964
Sheep,2015,Mid-West,Euro Million,10.5,12.280701754385964
Sheep,2015,South-East,Euro Million,25.4,29.707602339181282
Sheep,2015,South-West,Euro Million,34.9,40.81871345029239
Sheep,2015,Eastern and Midland,Euro Million,52.9,61.87134502923976
Sheep,2015,Dublin and Mid-East,Euro Million,37.0,43.27485380116959
Sheep,2015,Midland,Euro Million,15.9,18.596491228070175
Sheep,2016,State,Euro Million,255.7,298.01864801864804
Sheep,2016,Northern and Western,Euro Million,127.6,148.71794871794873
Sheep,2016,Border,Euro Million,57.7,67.24941724941726
Sheep,2016,West,Euro Million,69.9,81.46853146853148
Sheep,2016,Southern,Euro Million,72.4,84.3822843822844
Sheep,2016,Mid-West,Euro Million,10.9,12.703962703962706
Sheep,2016,South-East,Euro Million,26.1,30.419580419580424
Sheep,2016,South-West,Euro Million,35.4,41.25874125874126
Sheep,2016,Eastern and Midland,Euro Million,55.7,64.91841491841492
Sheep,2016,Dublin and Mid-East,Euro Million,39.2,45.68764568764569
Sheep,2016,Midland,Euro Million,16.5,19.230769230769234
Sheep,2017,State,Euro Million,262.9339363,302.91928145161296
Sheep,2017,Northern and Western,Euro Million,132.2397486,152.34994078341018
Sheep,2017,Border,Euro Million,59.89331319,69.00151289170508
Sheep,2017,West,Euro Million,72.34643537,83.34842784562213
Sheep,2017,Southern,Euro Million,74.28479557,85.58156171658987
Sheep,2017,Mid-West,Euro Million,10.9148152,12.574671889400923
Sheep,2017,South-East,Euro Million,26.71751364,30.78054566820277
Sheep,2017,South-West,Euro Million,36.65246674,42.22634417050692
Sheep,2017,Eastern and Midland,Euro Million,56.40939218,64.9877790092166
Sheep,2017,Dublin and Mid-East,Euro Million,40.03006461,46.1175859562212
Sheep,2017,Midland,Euro Million,16.37932756,18.870193041474657
Sheep,2018,State,Euro Million,258.8120154,295.1106218928164
Sheep,2018,Northern and Western,Euro Million,131.7205949,150.19452098061575
Sheep,2018,Border,Euro Million,60.71606268,69.2315423945268
Sheep,2018,West,Euro Million,71.00453226,80.96297863169897
Sheep,2018,Southern,Euro Million,72.51079316,82.68049391106044
Sheep,2018,Mid-West,Euro Million,10.56909913,12.05142432155074
Sheep,2018,South-East,Euro Million,25.59895453,29.189229794754848
Sheep,2018,South-West,Euro Million,36.34273949,41.43983978335234
Sheep,2018,Eastern and Midland,Euro Million,54.58062734,62.23560700114025
Sheep,2018,Dublin and Mid-East,Euro Million,38.81553465,44.25944657924743
Sheep,2018,Midland,Euro Million,15.76509269,17.976160421892818
Sheep,2019,State,Euro Million,260.7746674,294.3280670428894
Sheep,2019,Northern and Western,Euro Million,134.7609824,152.1004316027088
Sheep,2019,Border,Euro Million,62.70005418,70.76755550790068
Sheep,2019,West,Euro Million,72.06092819,81.33287606094808
Sheep,2019,Southern,Euro Million,72.41300701,81.73025621896163
Sheep,2019,Mid-West,Euro Million,10.78105711,12.168236015801357
Sheep,2019,South-East,Euro Million,25.05926819,28.28359840857788
Sheep,2019,South-West,Euro Million,36.57268171,41.27842179458239
Sheep,2019,Eastern and Midland,Euro Million,53.60067805,60.49737928893906
Sheep,2019,Dublin and Mid-East,Euro Million,38.01933918,42.91121803611739
Sheep,2019,Midland,Euro Million,15.58133887,17.58616125282167
Sheep,2020,State,Euro Million,303.2683976,339.9869928251121
Sheep,2020,Northern and Western,Euro Million,155.3755305,174.1878144618834
Sheep,2020,Border,Euro Million,71.69192983,80.37211864349776
Sheep,2020,West,Euro Million,83.68360065,93.81569579596412
Sheep,2020,Southern,Euro Million,83.45656954,93.56117661434978
Sheep,2020,Mid-West,Euro Million,12.52240147,14.038566670403586
Sheep,2020,South-East,Euro Million,28.65064298,32.1195549103139
Sheep,2020,South-West,Euro Million,42.28352509,47.40305503363228
Sheep,2020,Eastern and Midland,Euro Million,64.43629759,72.2380017825112
Sheep,2020,Dublin and Mid-East,Euro Million,45.56099068,51.07734381165919
Sheep,2020,Midland,Euro Million,18.87530691,21.160657970852014
Sheep,2021,State,Euro Million,367.3189892,401.4415182513661
Sheep,2021,Northern and Western,Euro Million,191.8223899,209.6419561748634
Sheep,2021,Border,Euro Million,90.45204173,98.85469041530057
Sheep,2021,West,Euro Million,101.3703482,110.78726579234973
Sheep,2021,Southern,Euro Million,100.3003425,109.61786065573772
Sheep,2021,Mid-West,Euro Million,15.23645156,16.651859628415302
Sheep,2021,South-East,Euro Million,33.85406136,36.998974163934435
Sheep,2021,South-West,Euro Million,51.20982955,55.9670268306011
Sheep,2021,Eastern and Midland,Euro Million,75.19625682,82.18170144262297
Sheep,2021,Dublin and Mid-East,Euro Million,53.03329143,57.9598813442623
Sheep,2021,Midland,Euro Million,22.16296539,24.22182009836066
Sheep,2022,State,Euro Million,377.2696625,388.9377963917525
Sheep,2022,Northern and Western,Euro Million,197.6210124,203.7330024742268
Sheep,2022,Border,Euro Million,92.74304646,95.61138810309278
Sheep,2022,West,Euro Million,104.8779659,108.1216143298969
Sheep,2022,Southern,Euro Million,102.3320478,105.49695649484535
Sheep,2022,Mid-West,Euro Million,15.36025926,15.835318824742266
Sheep,2022,South-East,Euro Million,34.06859076,35.12225851546391
Sheep,2022,South-West,Euro Million,52.90319776,54.53937913402061
Sheep,2022,Eastern and Midland,Euro Million,77.31660239,79.70783751546391
Sheep,2022,Dublin and Mid-East,Euro Million,54.59721687,56.28579058762886
Sheep,2022,Midland,Euro Million,22.71938553,23.422046938144327
Horses,2010,State,Euro Million,145.9,177.49391727493918
Horses,2010,Northern and Western,Euro Million,23.0,27.980535279805355
Horses,2010,Border,Euro Million,6.5,7.907542579075426
Horses,2010,West,Euro Million,16.5,20.072992700729927
Horses,2010,Southern,Euro Million,80.8,98.29683698296837
Horses,2010,Mid-West,Euro Million,29.4,35.76642335766424
Horses,2010,South-East,Euro Million,29.8,36.25304136253042
Horses,2010,South-West,Euro Million,21.6,26.277372262773724
Horses,2010,Eastern and Midland,Euro Million,42.1,51.216545012165454
Horses,2010,Dublin and Mid-East,Euro Million,30.0,36.496350364963504
Horses,2010,Midland,Euro Million,12.0,14.598540145985403
Horses,2011,State,Euro Million,135.6,160.47337278106508
Horses,2011,Northern and Western,Euro Million,20.6,24.378698224852073
Horses,2011,Border,Euro Million,6.4,7.573964497041421
Horses,2011,West,Euro Million,14.2,16.80473372781065
Horses,2011,Southern,Euro Million,74.4,88.04733727810653
Horses,2011,Mid-West,Euro Million,27.6,32.662721893491124
Horses,2011,South-East,Euro Million,25.5,30.17751479289941
Horses,2011,South-West,Euro Million,21.3,25.207100591715978
Horses,2011,Eastern and Midland,Euro Million,40.6,48.04733727810651
Horses,2011,Dublin and Mid-East,Euro Million,28.8,34.082840236686394
Horses,2011,Midland,Euro Million,11.8,13.96449704142012
Horses,2012,State,Euro Million,166.7,195.88719153936546
Horses,2012,Northern and Western,Euro Million,34.6,40.658049353701536
Horses,2012,Border,Euro Million,8.8,10.340775558166865
Horses,2012,West,Euro Million,25.8,30.31727379553467
Horses,2012,Southern,Euro Million,85.3,100.23501762632199
Horses,2012,Mid-West,Euro Million,36.1,42.42068155111634
Horses,2012,South-East,Euro Million,27.1,31.844888366627504
Horses,2012,South-West,Euro Million,22.1,25.969447708578148
Horses,2012,Eastern and Midland,Euro Million,46.8,54.994124559341955
Horses,2012,Dublin and Mid-East,Euro Million,33.8,39.71797884841364
Horses,2012,Midland,Euro Million,12.9,15.158636897767336
Horses,2013,State,Euro Million,186.5,218.38407494145198
Horses,2013,Northern and Western,Euro Million,33.2,38.875878220140514
Horses,2013,Border,Euro Million,8.4,9.836065573770492
Horses,2013,West,Euro Million,24.8,29.039812646370024
Horses,2013,Southern,Euro Million,95.5,111.82669789227165
Horses,2013,Mid-West,Euro Million,35.8,41.920374707259946
Horses,2013,South-East,Euro Million,30.0,35.1288056206089
Horses,2013,South-West,Euro Million,29.7,34.77751756440281
Horses,2013,Eastern and Midland,Euro Million,57.7,67.56440281030446
Horses,2013,Dublin and Mid-East,Euro Million,43.2,50.585480093676814
Horses,2013,Midland,Euro Million,14.5,16.978922716627633
Horses,2014,State,Euro Million,221.7,258.6931155192532
Horses,2014,Northern and Western,Euro Million,37.5,43.75729288214703
Horses,2014,Border,Euro Million,7.0,8.168028004667445
Horses,2014,West,Euro Million,30.6,35.705950991831976
Horses,2014,Southern,Euro Million,106.5,124.27071178529755
Horses,2014,Mid-West,Euro Million,39.5,46.09101516919487
Horses,2014,South-East,Euro Million,24.4,28.471411901983664
Horses,2014,South-West,Euro Million,42.7,49.824970828471415
Horses,2014,Eastern and Midland,Euro Million,77.6,90.54842473745624
Horses,2014,Dublin and Mid-East,Euro Million,56.0,65.34422403733956
Horses,2014,Midland,Euro Million,21.6,25.204200700116687
Horses,2015,State,Euro Million,247.3,289.2397660818713
Horses,2015,Northern and Western,Euro Million,35.5,41.52046783625731
Horses,2015,Border,Euro Million,8.9,10.409356725146198
Horses,2015,West,Euro Million,26.6,31.11111111111111
Horses,2015,Southern,Euro Million,114.5,133.91812865497076
Horses,2015,Mid-West,Euro Million,29.9,34.97076023391813
Horses,2015,South-East,Euro Million,32.9,38.47953216374269
Horses,2015,South-West,Euro Million,51.7,60.46783625730994
Horses,2015,Eastern and Midland,Euro Million,97.3,113.80116959064327
Horses,2015,Dublin and Mid-East,Euro Million,73.5,85.96491228070175
Horses,2015,Midland,Euro Million,23.8,27.83625730994152
Horses,2016,State,Euro Million,270.5,315.2680652680653
Horses,2016,Northern and Western,Euro Million,36.7,42.77389277389278
Horses,2016,Border,Euro Million,9.5,11.072261072261073
Horses,2016,West,Euro Million,27.2,31.7016317016317
Horses,2016,Southern,Euro Million,130.3,151.86480186480188
Horses,2016,Mid-West,Euro Million,56.3,65.61771561771562
Horses,2016,South-East,Euro Million,28.2,32.86713286713287
Horses,2016,South-West,Euro Million,45.7,53.26340326340327
Horses,2016,Eastern and Midland,Euro Million,103.6,120.74592074592074
Horses,2016,Dublin and Mid-East,Euro Million,83.5,97.31934731934733
Horses,2016,Midland,Euro Million,20.1,23.42657342657343
Horses,2017,State,Euro Million,287.4202144,331.12927926267287
Horses,2017,Northern and Western,Euro Million,50.68694884,58.39510235023042
Horses,2017,Border,Euro Million,5.184365314,5.972771099078342
Horses,2017,West,Euro Million,45.50258352,52.422331244239636
Horses,2017,Southern,Euro Million,115.454068,133.01159907834102
Horses,2017,Mid-West,Euro Million,37.15600502,42.80645739631337
Horses,2017,South-East,Euro Million,31.70534807,36.526898698156685
Horses,2017,South-West,Euro Million,46.59271492,53.678242995391706
Horses,2017,Eastern and Midland,Euro Million,121.2791976,139.72257788018436
Horses,2017,Dublin and Mid-East,Euro Million,99.34342394,114.45094923963134
Horses,2017,Midland,Euro Million,21.93577362,25.271628594470048
Horses,2018,State,Euro Million,306.395267,349.3674652223489
Horses,2018,Northern and Western,Euro Million,16.622787,18.95414709236032
Horses,2018,Border,Euro Million,2.874033,3.2771185860889394
Horses,2018,West,Euro Million,13.748754,15.67702850627138
Horses,2018,Southern,Euro Million,176.753052,201.54281870011403
Horses,2018,Mid-West,Euro Million,60.043994,68.46521550741163
Horses,2018,South-East,Euro Million,75.967693,86.62222690992019
Horses,2018,South-West,Euro Million,40.741365,46.45537628278221
Horses,2018,Eastern and Midland,Euro Million,113.019428,128.87049942987457
Horses,2018,Dublin and Mid-East,Euro Million,87.541511,99.81928278221208
Horses,2018,Midland,Euro Million,25.477917,29.05121664766249
Horses,2019,State,Euro Million,255.49107,288.3646388261851
Horses,2019,Northern and Western,Euro Million,12.134666,13.696011286681715
Horses,2019,Border,Euro Million,2.188218,2.4697720090293456
Horses,2019,West,Euro Million,9.946448,11.226239277652372
Horses,2019,Southern,Euro Million,146.411708,165.2502347629797
Horses,2019,Mid-West,Euro Million,49.864857,56.280876975169306
Horses,2019,South-East,Euro Million,62.762084,70.83756659142213
Horses,2019,South-West,Euro Million,33.784767,38.131791196388264
Horses,2019,Eastern and Midland,Euro Million,96.944696,109.4183927765237
Horses,2019,Dublin and Mid-East,Euro Million,75.526679,85.24455869074492
Horses,2019,Midland,Euro Million,21.418017,24.173834085778783
Horses,2020,State,Euro Million,224.218768,251.366331838565
Horses,2020,Northern and Western,Euro Million,10.81384465,12.123144226457399
Horses,2020,Border,Euro Million,2.25654753,2.5297618049327353
Horses,2020,West,Euro Million,8.55729712,9.593382421524662
Horses,2020,Southern,Euro Million,128.47668,144.03215246636768
Horses,2020,Mid-West,Euro Million,42.25898098,47.37553921524663
Horses,2020,South-East,Euro Million,55.50520802,62.225569529147975
Horses,2020,South-West,Euro Million,30.71249103,34.43104375560538
Horses,2020,Eastern and Midland,Euro Million,84.92824332,95.21103511210762
Horses,2020,Dublin and Mid-East,Euro Million,65.29334925,73.19882202914798
Horses,2020,Midland,Euro Million,19.63489407,22.01221308295964
Horses,2021,State,Euro Million,301.883143,329.9269322404372
Horses,2021,Northern and Western,Euro Million,13.64622881,14.913911267759564
Horses,2021,Border,Euro Million,2.38015619,2.601263595628416
Horses,2021,West,Euro Million,11.26607262,12.312647672131147
Horses,2021,Southern,Euro Million,174.0290865,190.1957229508197
Horses,2021,Mid-West,Euro Million,57.8774646,63.254059672131156
Horses,2021,South-East,Euro Million,75.68896673,82.72018221857925
Horses,2021,South-West,Euro Million,40.46265517,44.22148106010929
Horses,2021,Eastern and Midland,Euro Million,114.2078277,124.8172980327869
