,Statistic Label,Year,Region,UNIT,VALUE,Adjusted Value
401,Pigs,2020,Mid-West,Euro Million,85.86515563,96.261385235426
402,Pigs,2020,South-East,Euro Million,92.41405214,103.6031974663677
403,Pigs,2020,South-West,Euro Million,111.1835027,124.64518239910313
404,Pigs,2020,Eastern and Midland,Euro Million,145.6347488,163.26765560538115
405,Pigs,2020,Dublin and Mid-East,Euro Million,38.04149333,42.6474140470852
406,Pigs,2020,Midland,Euro Million,107.5932555,120.62024159192823
407,Pigs,2021,State,Euro Million,555.4060348,607.0011309289619
408,Pigs,2021,Northern and Western,Euro Million,157.1241592,171.72039256830604
409,Pigs,2021,Border,Euro Million,141.7881819,154.9597616393443
410,Pigs,2021,West,Euro Million,15.33597726,16.760630885245902
411,Pigs,2021,Southern,Euro Million,271.350151,296.5575420765027
412,Pigs,2021,Mid-West,Euro Million,78.38945238,85.6715326557377
413,Pigs,2021,South-East,Euro Million,87.39112531,95.50942656830603
414,Pigs,2021,South-West,Euro Million,105.5695733,115.37658284153007
415,Pigs,2021,Eastern and Midland,Euro Million,126.9317246,138.723196284153
416,Pigs,2021,Dublin and Mid-East,Euro Million,30.28864789,33.10234742076503
417,Pigs,2021,Midland,Euro Million,96.64307673,105.62084888524592
418,Pigs,2022,State,Euro Million,620.2345962,639.4171094845361
419,Pigs,2022,Northern and Western,Euro Million,173.3992813,178.76214567010308
420,Pigs,2022,Border,Euro Million,156.9115351,161.76446917525772
421,Pigs,2022,West,Euro Million,16.48774611,16.997676402061852
422,Pigs,2022,Southern,Euro Million,299.537724,308.80177731958764
423,Pigs,2022,Mid-West,Euro Million,85.79716343,88.4506839484536
424,Pigs,2022,South-East,Euro Million,97.48190808,100.49681245360823
425,Pigs,2022,South-West,Euro Million,116.2586525,119.85428092783503
426,Pigs,2022,Eastern and Midland,Euro Million,147.2975909,151.85318649484535
427,Pigs,2022,Dublin and Mid-East,Euro Million,32.56254225,33.569631185567005
428,Pigs,2022,Midland,Euro Million,114.7350486,118.28355525773195
429,Sheep,2010,State,Euro Million,165.6,201.45985401459853
430,Sheep,2010,Northern and Western,Euro Million,79.2,96.35036496350367
431,Sheep,2010,Border,Euro Million,35.2,42.82238442822385
432,Sheep,2010,West,Euro Million,44.0,53.52798053527981
433,Sheep,2010,Southern,Euro Million,51.1,62.16545012165451
434,Sheep,2010,Mid-West,Euro Million,7.7,9.367396593673966
435,Sheep,2010,South-East,Euro Million,18.3,22.26277372262774
436,Sheep,2010,South-West,Euro Million,25.1,30.5352798053528
437,Sheep,2010,Eastern and Midland,Euro Million,35.3,42.94403892944039
438,Sheep,2010,Dublin and Mid-East,Euro Million,25.2,30.656934306569344
439,Sheep,2010,Midland,Euro Million,10.2,12.408759124087592
440,Sheep,2011,State,Euro Million,189.8,224.61538461538464
441,Sheep,2011,Northern and Western,Euro Million,91.0,107.6923076923077
442,Sheep,2011,Border,Euro Million,40.4,47.81065088757396
443,Sheep,2011,West,Euro Million,50.6,59.88165680473373
444,Sheep,2011,Southern,Euro Million,57.9,68.5207100591716
445,Sheep,2011,Mid-West,Euro Million,8.9,10.532544378698226
446,Sheep,2011,South-East,Euro Million,21.1,24.970414201183434
447,Sheep,2011,South-West,Euro Million,27.9,33.01775147928994
448,Sheep,2011,Eastern and Midland,Euro Million,40.9,48.40236686390533
449,Sheep,2011,Dublin and Mid-East,Euro Million,28.9,34.201183431952664
450,Sheep,2011,Midland,Euro Million,12.0,14.201183431952664
451,Sheep,2012,State,Euro Million,204.4,240.18801410105763
452,Sheep,2012,Northern and Western,Euro Million,98.6,115.86368977673327
453,Sheep,2012,Border,Euro Million,44.3,52.05640423031728
454,Sheep,2012,West,Euro Million,54.3,63.80728554641599
455,Sheep,2012,Southern,Euro Million,61.3,72.03290246768509
456,Sheep,2012,Mid-West,Euro Million,9.2,10.810810810810812
457,Sheep,2012,South-East,Euro Million,22.8,26.79200940070506
458,Sheep,2012,South-West,Euro Million,29.2,34.31257344300823
459,Sheep,2012,Eastern and Midland,Euro Million,44.6,52.40893066980024
460,Sheep,2012,Dublin and Mid-East,Euro Million,31.7,37.250293772032904
461,Sheep,2012,Midland,Euro Million,12.8,15.041128084606349
462,Sheep,2013,State,Euro Million,203.8,238.6416861826698
463,Sheep,2013,Northern and Western,Euro Million,98.9,115.80796252927401
464,Sheep,2013,Border,Euro Million,44.9,52.576112412177984
465,Sheep,2013,West,Euro Million,54.0,63.231850117096016
466,Sheep,2013,Southern,Euro Million,60.9,71.31147540983606
467,Sheep,2013,Mid-West,Euro Million,9.0,10.53864168618267
468,Sheep,2013,South-East,Euro Million,22.2,25.995316159250585
469,Sheep,2013,South-West,Euro Million,29.6,34.66042154566745
470,Sheep,2013,Eastern and Midland,Euro Million,44.1,51.63934426229508
471,Sheep,2013,Dublin and Mid-East,Euro Million,31.3,36.65105386416862
472,Sheep,2013,Midland,Euro Million,12.8,14.988290398126464
473,Sheep,2014,State,Euro Million,231.6,270.24504084014
474,Sheep,2014,Northern and Western,Euro Million,113.8,132.78879813302217
475,Sheep,2014,Border,Euro Million,50.7,59.15985997666278
476,Sheep,2014,West,Euro Million,63.1,73.6289381563594
477,Sheep,2014,Southern,Euro Million,67.8,79.11318553092183
478,Sheep,2014,Mid-West,Euro Million,10.0,11.668611435239207
479,Sheep,2014,South-East,Euro Million,24.3,28.354725787631274
480,Sheep,2014,South-West,Euro Million,33.5,39.089848308051344
481,Sheep,2014,Eastern and Midland,Euro Million,50.1,58.459743290548424
482,Sheep,2014,Dublin and Mid-East,Euro Million,35.4,41.30688448074679
483,Sheep,2014,Midland,Euro Million,14.6,17.036172695449242
484,Sheep,2015,State,Euro Million,245.2,286.7836257309941
485,Sheep,2015,Northern and Western,Euro Million,121.5,142.10526315789474
486,Sheep,2015,Border,Euro Million,54.4,63.62573099415204
487,Sheep,2015,West,Euro Million,67.1,78.47953216374268
488,Sheep,2015,Southern,Euro Million,70.8,82.80701754385964
489,Sheep,2015,Mid-West,Euro Million,10.5,12.280701754385964
490,Sheep,2015,South-East,Euro Million,25.4,29.707602339181282
491,Sheep,2015,South-West,Euro Million,34.9,40.81871345029239
492,Sheep,2015,Eastern and Midland,Euro Million,52.9,61.87134502923976
493,Sheep,2015,Dublin and Mid-East,Euro Million,37.0,43.27485380116959
494,Sheep,2015,Midland,Euro Million,15.9,18.596491228070175
495,Sheep,2016,State,Euro Million,255.7,298.01864801864804
496,Sheep,2016,Northern and Western,Euro Million,127.6,148.71794871794873
497,Sheep,2016,Border,Euro Million,57.7,67.24941724941726
498,Sheep,2016,West,Euro Million,69.9,81.46853146853148
499,Sheep,2016,Southern,Euro Million,72.4,84.3822843822844
500,Sheep,2016,Mid-West,Euro Million,10.9,12.703962703962706
501,Sheep,2016,South-East,Euro Million,26.1,30.419580419580424
502,Sheep,2016,South-West,Euro Million,35.4,41.25874125874126
503,Sheep,2016,Eastern and Midland,Euro Million,55.7,64.91841491841492
504,Sheep,2016,Dublin and Mid-East,Euro Million,39.2,45.68764568764569
505,Sheep,2016,Midland,Euro Million,16.5,19.230769230769234
506,Sheep,2017,State,Euro Million,262.9339363,302.91928145161296
507,Sheep,2017,Northern and Western,Euro Million,132.2397486,152.34994078341018
508,Sheep,2017,Border,Euro Million,59.89331319,69.00151289170508
509,Sheep,2017,West,Euro Million,72.34643537,83.34842784562213
510,Sheep,2017,Southern,Euro Million,74.28479557,85.58156171658987
511,Sheep,2017,Mid-West,Euro Million,10.9148152,12.574671889400923
512,Sheep,2017,South-East,Euro Million,26.71751364,30.78054566820277
513,Sheep,2017,South-West,Euro Million,36.65246674,42.22634417050692
514,Sheep,2017,Eastern and Midland,Euro Million,56.40939218,64.9877790092166
515,Sheep,2017,Dublin and Mid-East,Euro Million,40.03006461,46.1175859562212
516,Sheep,2017,Midland,Euro Million,16.37932756,18.870193041474657
517,Sheep,2018,State,Euro Million,258.8120154,295.1106218928164
518,Sheep,2018,Northern and Western,Euro Million,131.7205949,150.19452098061575
519,Sheep,2018,Border,Euro Million,60.71606268,69.2315423945268
520,Sheep,2018,West,Euro Million,71.00453226,80.96297863169897
521,Sheep,2018,Southern,Euro Million,72.51079316,82.68049391106044
522,Sheep,2018,Mid-West,Euro Million,10.56909913,12.05142432155074
523,Sheep,2018,South-East,Euro Million,25.59895453,29.189229794754848
524,Sheep,2018,South-West,Euro Million,36.34273949,41.43983978335234
525,Sheep,2018,Eastern and Midland,Euro Million,54.58062734,62.23560700114025
526,Sheep,2018,Dublin and Mid-East,Euro Million,38.81553465,44.25944657924743
527,Sheep,2018,Midland,Euro Million,15.76509269,17.976160421892818
528,Sheep,2019,State,Euro Million,260.7746674,294.3280670428894
529,Sheep,2019,Northern and Western,Euro Million,134.7609824,152.1004316027088
530,Sheep,2019,Border,Euro Million,62.70005418,70.76755550790068
531,Sheep,2019,West,Euro Million,72.06092819,81.33287606094808
532,Sheep,2019,Southern,Euro Million,72.41300701,81.73025621896163
533,Sheep,2019,Mid-West,Euro Million,10.78105711,12.168236015801357
534,Sheep,2019,South-East,Euro Million,25.05926819,28.28359840857788
535,Sheep,2019,South-West,Euro Million,36.57268171,41.27842179458239
536,Sheep,2019,Eastern and Midland,Euro Million,53.60067805,60.49737928893906
537,Sheep,2019,Dublin and Mid-East,Euro Million,38.01933918,42.91121803611739
538,Sheep,2019,Midland,Euro Million,15.58133887,17.58616125282167
539,Sheep,2020,State,Euro Million,303.2683976,339.9869928251121
540,Sheep,2020,Northern and Western,Euro Million,155.3755305,174.1878144618834
541,Sheep,2020,Border,Euro Million,71.69192983,80.37211864349776
542,Sheep,2020,West,Euro Million,83.68360065,93.81569579596412
543,Sheep,2020,Southern,Euro Million,83.45656954,93.56117661434978
544,Sheep,2020,Mid-West,Euro Million,12.52240147,14.038566670403586
545,Sheep,2020,South-East,Euro Million,28.65064298,32.1195549103139
546,Sheep,2020,South-West,Euro Million,42.28352509,47.40305503363228
547,Sheep,2020,Eastern and Midland,Euro Million,64.43629759,72.2380017825112
548,Sheep,2020,Dublin and Mid-East,Euro Million,45.56099068,51.07734381165919
549,Sheep,2020,Midland,Euro Million,18.87530691,21.160657970852014
550,Sheep,2021,State,Euro Million,367.3189892,401.4415182513661
551,Sheep,2021,Northern and Western,Euro Million,191.8223899,209.6419561748634
552,Sheep,2021,Border,Euro Million,90.45204173,98.85469041530057
553,Sheep,2021,West,Euro Million,101.3703482,110.78726579234973
554,Sheep,2021,Southern,Euro Million,100.3003425,109.61786065573772
555,Sheep,2021,Mid-West,Euro Million,15.23645156,16.651859628415302
556,Sheep,2021,South-East,Euro Million,33.85406136,36.998974163934435
557,Sheep,2021,South-West,Euro Million,51.20982955,55.9670268306011
558,Sheep,2021,Eastern and Midland,Euro Million,75.19625682,82.18170144262297
559,Sheep,2021,Dublin and Mid-East,Euro Million,53.03329143,57.9598813442623
560,Sheep,2021,Midland,Euro Million,22.16296539,24.22182009836066
561,Sheep,2022,State,Euro Million,377.2696625,388.9377963917525
562,Sheep,2022,Northern and Western,Euro Million,197.6210124,203.7330024742268
563,Sheep,2022,Border,Euro Million,92.74304646,95.61138810309278
564,Sheep,2022,West,Euro Million,104.8779659,108.1216143298969
565,Sheep,2022,Southern,Euro Million,102.3320478,105.49695649484535
566,Sheep,2022,Mid-West,Euro Million,15.36025926,15.835318824742266
567,Sheep,2022,South-East,Euro Million,34.06859076,35.12225851546391
568,Sheep,2022,South-West,Euro Million,52.90319776,54.53937913402061
569,Sheep,2022,Eastern and Midland,Euro Million,77.31660239,79.70783751546391
570,Sheep,2022,Dublin and Mid-East,Euro Million,54.59721687,56.28579058762886
571,Sheep,2022,Midland,Euro Million,22.71938553,23.422046938144327
572,Horses,2010,State,Euro Million,145.9,177.49391727493918
573,Horses,2010,Northern and Western,Euro Million,23.0,27.980535279805355
574,Horses,2010,Border,Euro Million,6.5,7.907542579075426
575,Horses,2010,West,Euro Million,16.5,20.072992700729927
576,Horses,2010,Southern,Euro Million,80.8,98.29683698296837
577,Horses,2010,Mid-West,Euro Million,29.4,35.76642335766424
578,Horses,2010,South-East,Euro Million,29.8,36.25304136253042
579,Horses,2010,South-West,Euro Million,21.6,26.277372262773724
580,Horses,2010,Eastern and Midland,Euro Million,42.1,51.216545012165454
581,Horses,2010,Dublin and Mid-East,Euro Million,30.0,36.496350364963504
582,Horses,2010,Midland,Euro Million,12.0,14.598540145985403
583,Horses,2011,State,Euro Million,135.6,160.47337278106508
584,Horses,2011,Northern and Western,Euro Million,20.6,24.378698224852073
585,Horses,2011,Border,Euro Million,6.4,7.573964497041421
586,Horses,2011,West,Euro Million,14.2,16.80473372781065
587,Horses,2011,Southern,Euro Million,74.4,88.04733727810653
588,Horses,2011,Mid-West,Euro Million,27.6,32.662721893491124
589,Horses,2011,South-East,Euro Million,25.5,30.17751479289941
590,Horses,2011,South-West,Euro Million,21.3,25.207100591715978
591,Horses,2011,Eastern and Midland,Euro Million,40.6,48.04733727810651
592,Horses,2011,Dublin and Mid-East,Euro Million,28.8,34.082840236686394
593,Horses,2011,Midland,Euro Million,11.8,13.96449704142012
594,Horses,2012,State,Euro Million,166.7,195.88719153936546
595,Horses,2012,Northern and Western,Euro Million,34.6,40.658049353701536
596,Horses,2012,Border,Euro Million,8.8,10.340775558166865
597,Horses,2012,West,Euro Million,25.8,30.31727379553467
598,Horses,2012,Southern,Euro Million,85.3,100.23501762632199
599,Horses,2012,Mid-West,Euro Million,36.1,42.42068155111634
600,Horses,2012,South-East,Euro Million,27.1,31.844888366627504
601,Horses,2012,South-West,Euro Million,22.1,25.969447708578148
602,Horses,2012,Eastern and Midland,Euro Million,46.8,54.994124559341955
603,Horses,2012,Dublin and Mid-East,Euro Million,33.8,39.71797884841364
604,Horses,2012,Midland,Euro Million,12.9,15.158636897767336
605,Horses,2013,State,Euro Million,186.5,218.38407494145198
606,Horses,2013,Northern and Western,Euro Million,33.2,38.875878220140514
607,Horses,2013,Border,Euro Million,8.4,9.836065573770492
608,Horses,2013,West,Euro Million,24.8,29.039812646370024
609,Horses,2013,Southern,Euro Million,95.5,111.82669789227165
610,Horses,2013,Mid-West,Euro Million,35.8,41.920374707259946
611,Horses,2013,South-East,Euro Million,30.0,35.1288056206089
612,Horses,2013,South-West,Euro Million,29.7,34.77751756440281
613,Horses,2013,Eastern and Midland,Euro Million,57.7,67.56440281030446
614,Horses,2013,Dublin and Mid-East,Euro Million,43.2,50.585480093676814
615,Horses,2013,Midland,Euro Million,14.5,16.978922716627633
616,Horses,2014,State,Euro Million,221.7,258.6931155192532
617,Horses,2014,Northern and Western,Euro Million,37.5,43.75729288214703
618,Horses,2014,Border,Euro Million,7.0,8.168028004667445
619,Horses,2014,West,Euro Million,30.6,35.705950991831976
620,Horses,2014,Southern,Euro Million,106.5,124.27071178529755
621,Horses,2014,Mid-West,Euro Million,39.5,46.09101516919487
622,Horses,2014,South-East,Euro Million,24.4,28.471411901983664
623,Horses,2014,South-West,Euro Million,42.7,49.824970828471415
624,Horses,2014,Eastern and Midland,Euro Million,77.6,90.54842473745624
625,Horses,2014,Dublin and Mid-East,Euro Million,56.0,65.34422403733956
626,Horses,2014,Midland,Euro Million,21.6,25.204200700116687
627,Horses,2015,State,Euro Million,247.3,289.2397660818713
628,Horses,2015,Northern and Western,Euro Million,35.5,41.52046783625731
629,Horses,2015,Border,Euro Million,8.9,10.409356725146198
630,Horses,2015,West,Euro Million,26.6,31.11111111111111
631,Horses,2015,Southern,Euro Million,114.5,133.91812865497076
632,Horses,2015,Mid-West,Euro Million,29.9,34.97076023391813
633,Horses,2015,South-East,Euro Million,32.9,38.47953216374269
634,Horses,2015,South-West,Euro Million,51.7,60.46783625730994
635,Horses,2015,Eastern and Midland,Euro Million,97.3,113.80116959064327
636,Horses,2015,Dublin and Mid-East,Euro Million,73.5,85.96491228070175
637,Horses,2015,Midland,Euro Million,23.8,27.83625730994152
638,Horses,2016,State,Euro Million,270.5,315.2680652680653
639,Horses,2016,Northern and Western,Euro Million,36.7,42.77389277389278
640,Horses,2016,Border,Euro Million,9.5,11.072261072261073
641,Horses,2016,West,Euro Million,27.2,31.7016317016317
642,Horses,2016,Southern,Euro Million,130.3,151.86480186480188
643,Horses,2016,Mid-West,Euro Million,56.3,65.61771561771562
644,Horses,2016,South-East,Euro Million,28.2,32.86713286713287
645,Horses,2016,South-West,Euro Million,45.7,53.26340326340327
646,Horses,2016,Eastern and Midland,Euro Million,103.6,120.74592074592074
647,Horses,2016,Dublin and Mid-East,Euro Million,83.5,97.31934731934733
648,Horses,2016,Midland,Euro Million,20.1,23.42657342657343
649,Horses,2017,State,Euro Million,287.4202144,331.12927926267287
650,Horses,2017,Northern and Western,Euro Million,50.68694884,58.39510235023042
651,Horses,2017,Border,Euro Million,5.184365314,5.972771099078342
652,Horses,2017,West,Euro Million,45.50258352,52.422331244239636
653,Horses,2017,Southern,Euro Million,115.454068,133.01159907834102
654,Horses,2017,Mid-West,Euro Million,37.15600502,42.80645739631337
655,Horses,2017,South-East,Euro Million,31.70534807,36.526898698156685
656,Horses,2017,South-West,Euro Million,46.59271492,53.678242995391706
657,Horses,2017,Eastern and Midland,Euro Million,121.2791976,139.72257788018436
658,Horses,2017,Dublin and Mid-East,Euro Million,99.34342394,114.45094923963134
659,Horses,2017,Midland,Euro Million,21.93577362,25.271628594470048
660,Horses,2018,State,Euro Million,306.395267,349.3674652223489
661,Horses,2018,Northern and Western,Euro Million,16.622787,18.95414709236032
662,Horses,2018,Border,Euro Million,2.874033,3.2771185860889394
663,Horses,2018,West,Euro Million,13.748754,15.67702850627138
